Freq.	V(n003)
1.97119691751414e+001	(-7.25490843858325e-009dB,-2.34178193670276e-003°)
1.97256372074302e+001	(-7.26497312436008e-009dB,-2.34340569893601e-003°)
1.97393147169612e+001	(-7.27505227504893e-009dB,-2.34503058706558e-003°)
1.97530017103059e+001	(-7.28514396199487e-009dB,-2.34665660187225e-003°)
1.97666981940402e+001	(-7.29525107818030e-009dB,-2.34828374413710e-003°)
1.97804041747445e+001	(-7.30537265927775e-009dB,-2.34991201464204e-003°)
1.97941196590041e+001	(-7.31550677663229e-009dB,-2.35154141416938e-003°)
1.98078446534085e+001	(-7.32565343024391e-009dB,-2.35317194350187e-003°)
1.98215791645519e+001	(-7.33581647742250e-009dB,-2.35480360342290e-003°)
1.98353231990331e+001	(-7.34599302518563e-009dB,-2.35643639471652e-003°)
1.98490767634556e+001	(-7.35618403786079e-009dB,-2.35807031816714e-003°)
1.98628398644272e+001	(-7.36638951544798e-009dB,-2.35970537455979e-003°)
1.98766125085604e+001	(-7.37660656496478e-009dB,-2.36134156467999e-003°)
1.98903947024724e+001	(-7.38684193670347e-009dB,-2.36297888931401e-003°)
1.99041864527849e+001	(-7.39708888037179e-009dB,-2.36461734924839e-003°)
1.99179877661241e+001	(-7.40735028895213e-009dB,-2.36625694527025e-003°)
1.99317986491210e+001	(-7.41762809109942e-009dB,-2.36789767816747e-003°)
1.99456191084110e+001	(-7.42791553652141e-009dB,-2.36953954872832e-003°)
1.99594491506342e+001	(-7.43822130416528e-009dB,-2.37118255774167e-003°)
1.99732887824352e+001	(-7.44853960806624e-009dB,-2.37282670599677e-003°)
1.99871380104635e+001	(-7.45887141255176e-009dB,-2.37447199428365e-003°)
2.00009968413728e+001	(-7.46921961060424e-009dB,-2.37611842339290e-003°)
2.00148652818217e+001	(-7.47958130924127e-009dB,-2.37776599411535e-003°)
2.00287433384734e+001	(-7.48995650846286e-009dB,-2.37941470724272e-003°)
2.00426310179955e+001	(-7.50034906557887e-009dB,-2.38106456356716e-003°)
2.00565283270606e+001	(-7.51075319462450e-009dB,-2.38271556388123e-003°)
2.00704352723454e+001	(-7.52117082425469e-009dB,-2.38436770897826e-003°)
2.00843518605318e+001	(-7.53160581177931e-009dB,-2.38602099965189e-003°)
2.00982780983060e+001	(-7.54205429988848e-009dB,-2.38767543669664e-003°)
2.01122139923588e+001	(-7.55251725290967e-009dB,-2.38933102090718e-003°)
2.01261595493858e+001	(-7.56299467084289e-009dB,-2.39098775307911e-003°)
2.01401147760873e+001	(-7.57348655368813e-009dB,-2.39264563400836e-003°)
2.01540796791680e+001	(-7.58399386577286e-009dB,-2.39430466449145e-003°)
2.01680542653373e+001	(-7.59451274978722e-009dB,-2.39596484532542e-003°)
2.01820385413096e+001	(-7.60504899169600e-009dB,-2.39762617730801e-003°)
2.01960325138034e+001	(-7.61559969851680e-009dB,-2.39928866123737e-003°)
2.02100361895424e+001	(-7.62616487024963e-009dB,-2.40095229791229e-003°)
2.02240495752545e+001	(-7.63674450689448e-009dB,-2.40261708813196e-003°)
2.02380726776726e+001	(-7.64733764412389e-009dB,-2.40428303269630e-003°)
2.02521055035341e+001	(-7.65794717492026e-009dB,-2.40595013240576e-003°)
2.02661480595811e+001	(-7.66856827764625e-009dB,-2.40761838806110e-003°)
2.02802003525604e+001	(-7.67920770259413e-009dB,-2.40928780046409e-003°)
2.02942623892235e+001	(-7.68986255678150e-009dB,-2.41095837041681e-003°)
2.03083341763265e+001	(-7.70053091155343e-009dB,-2.41263009872169e-003°)
2.03224157206303e+001	(-7.71121083825498e-009dB,-2.41430298618196e-003°)
2.03365070289003e+001	(-7.72191005150590e-009dB,-2.41597703360146e-003°)
2.03506081079069e+001	(-7.73262276534137e-009dB,-2.41765224178446e-003°)
2.03647189644248e+001	(-7.74334705110646e-009dB,-2.41932861153580e-003°)
2.03788396052337e+001	(-7.75409062342092e-009dB,-2.42100614366091e-003°)
2.03929700371179e+001	(-7.76484576766499e-009dB,-2.42268483896575e-003°)
2.04071102668664e+001	(-7.77561923413096e-009dB,-2.42436469825687e-003°)
2.04212603012730e+001	(-7.78640330819909e-009dB,-2.42604572234136e-003°)
2.04354201471360e+001	(-7.79720666881658e-009dB,-2.42772791202686e-003°)
2.04495898112586e+001	(-7.80802449434609e-009dB,-2.42941126812155e-003°)
2.04637693004486e+001	(-7.81885678478763e-009dB,-2.43109579143435e-003°)
2.04779586215187e+001	(-7.82970354014119e-009dB,-2.43278148277444e-003°)
2.04921577812861e+001	(-7.84056572473424e-009dB,-2.43446834295171e-003°)
2.05063667865729e+001	(-7.85144140991186e-009dB,-2.43615637277678e-003°)
2.05205856442058e+001	(-7.86233348865643e-009dB,-2.43784557306046e-003°)
2.05348143610163e+001	(-7.87323810365809e-009dB,-2.43953594461454e-003°)
2.05490529438406e+001	(-7.88416200520911e-009dB,-2.44122748825100e-003°)
2.05633013995198e+001	(-7.89509844301723e-009dB,-2.44292020478266e-003°)
2.05775597348995e+001	(-7.90605223871977e-009dB,-2.44461409502264e-003°)
2.05918279568302e+001	(-7.91701953500687e-009dB,-2.44630915978492e-003°)
2.06061060721671e+001	(-7.92800418918840e-009dB,-2.44800539988384e-003°)
2.06203940877701e+001	(-7.93900234395449e-009dB,-2.44970281613434e-003°)
2.06346920105040e+001	(-7.95001496363260e-009dB,-2.45140140935207e-003°)
2.06489998472383e+001	(-7.96104204822273e-009dB,-2.45310118035299e-003°)
2.06633176048473e+001	(-7.97208456205236e-009dB,-2.45480212995381e-003°)
2.06776452902098e+001	(-7.98314636243136e-009dB,-2.45650425897175e-003°)
2.06919829102097e+001	(-7.99422069906744e-009dB,-2.45820756822461e-003°)
2.07063304717356e+001	(-8.00531142927048e-009dB,-2.45991205853074e-003°)
2.07206879816807e+001	(-8.01641373140315e-009dB,-2.46161773070908e-003°)
2.07350554469433e+001	(-8.02753724874011e-009dB,-2.46332458557912e-003°)
2.07494328744261e+001	(-8.03867330233417e-009dB,-2.46503262396097e-003°)
2.07638202710369e+001	(-8.04982478516772e-009dB,-2.46674184667511e-003°)
2.07782176436881e+001	(-8.06099073291330e-009dB,-2.46845225454291e-003°)
2.07926249992970e+001	(-8.07217307422583e-009dB,-2.47016384838607e-003°)
2.08070423447857e+001	(-8.08337180910533e-009dB,-2.47187662902698e-003°)
2.08214696870809e+001	(-8.09458597322433e-009dB,-2.47359059728842e-003°)
2.08359070331145e+001	(-8.10581653091028e-009dB,-2.47530575399405e-003°)
2.08503543898227e+001	(-8.11706155350826e-009dB,-2.47702209996774e-003°)
2.08648117641470e+001	(-8.12832007669079e-009dB,-2.47873963603420e-003°)
2.08792791630334e+001	(-8.13959788642270e-009dB,-2.48045836301873e-003°)
2.08937565934327e+001	(-8.15088919673916e-009dB,-2.48217828174690e-003°)
2.09082440623008e+001	(-8.16219690062258e-009dB,-2.48389939304525e-003°)
2.09227415765982e+001	(-8.17352099807296e-009dB,-2.48562169774049e-003°)
2.09372491432902e+001	(-8.18485763178044e-009dB,-2.48734519666030e-003°)
2.09517667693471e+001	(-8.19621355203728e-009dB,-2.48906989063261e-003°)
2.09662944617439e+001	(-8.20758297287868e-009dB,-2.49079578048609e-003°)
2.09808322274605e+001	(-8.21897071594197e-009dB,-2.49252286704995e-003°)
2.09953800734815e+001	(-8.23037195958983e-009dB,-2.49425115115402e-003°)
2.10099380067966e+001	(-8.24178863247718e-009dB,-2.49598063362852e-003°)
2.10245060344001e+001	(-8.25322073460402e-009dB,-2.49771131530453e-003°)
2.10390841632913e+001	(-8.26467212328023e-009dB,-2.49944319701351e-003°)
2.10536724004743e+001	(-8.27613701254100e-009dB,-2.50117627958755e-003°)
2.10682707529580e+001	(-8.28761829536873e-009dB,-2.50291056385937e-003°)
2.10828792277564e+001	(-8.29911597176342e-009dB,-2.50464605066210e-003°)
2.10974978318880e+001	(-8.31062714874268e-009dB,-2.50638274082957e-003°)
2.11121265723765e+001	(-8.32215568361636e-009dB,-2.50812063519627e-003°)
2.11267654562502e+001	(-8.33370157638447e-009dB,-2.50985973459713e-003°)
2.11414144905424e+001	(-8.34526386271955e-009dB,-2.51160003986771e-003°)
2.11560736822914e+001	(-8.35684061396665e-009dB,-2.51334155184413e-003°)
2.11707430385401e+001	(-8.36843279445325e-009dB,-2.51508427136313e-003°)
2.11854225663366e+001	(-8.38004040417934e-009dB,-2.51682819926198e-003°)
2.12001122727336e+001	(-8.39166633612733e-009dB,-2.51857333637862e-003°)
2.12148121647888e+001	(-8.40330866164229e-009dB,-2.52031968355136e-003°)
2.12295222495648e+001	(-8.41496738072420e-009dB,-2.52206724161937e-003°)
2.12442425341293e+001	(-8.42663960039068e-009dB,-2.52381601142223e-003°)
2.12589730255545e+001	(-8.43833014227905e-009dB,-2.52556599380015e-003°)
2.12737137309177e+001	(-8.45003611340692e-009dB,-2.52731718959385e-003°)
2.12884646573013e+001	(-8.46175944242923e-009dB,-2.52906959964485e-003°)
2.13032258117922e+001	(-8.47349723636356e-009dB,-2.53082322479496e-003°)
2.13179972014827e+001	(-8.48525335251978e-009dB,-2.53257806588676e-003°)
2.13327788334695e+001	(-8.49702200493310e-009dB,-2.53433412376336e-003°)
2.13475707148546e+001	(-8.50881187255073e-009dB,-2.53609139926847e-003°)
2.13623728527449e+001	(-8.52061234777051e-009dB,-2.53784989324634e-003°)
2.13771852542519e+001	(-8.53243403819459e-009dB,-2.53960960654197e-003°)
2.13920079264925e+001	(-8.54427308651310e-009dB,-2.54137054000069e-003°)
2.14068408765882e+001	(-8.55612563541617e-009dB,-2.54313269446858e-003°)
2.14216841116654e+001	(-8.56799457788621e-009dB,-2.54489607079229e-003°)
2.14365376388558e+001	(-8.57987991392321e-009dB,-2.54666066981902e-003°)
2.14514014652958e+001	(-8.59178164352718e-009dB,-2.54842649239659e-003°)
2.14662755981266e+001	(-8.60370169535304e-009dB,-2.55019353937345e-003°)
2.14811600444946e+001	(-8.61563814074587e-009dB,-2.55196181159842e-003°)
2.14960548115512e+001	(-8.62758808672326e-009dB,-2.55373130992127e-003°)
2.15109599064525e+001	(-8.63955539059508e-009dB,-2.55550203519202e-003°)
2.15258753363597e+001	(-8.65154390967121e-009dB,-2.55727398826137e-003°)
2.15408011084390e+001	(-8.66354496500442e-009dB,-2.55904716998091e-003°)
2.15557372298615e+001	(-8.67556241390461e-009dB,-2.56082158120236e-003°)
2.15706837078034e+001	(-8.68760011368162e-009dB,-2.56259722277831e-003°)
2.15856405494457e+001	(-8.69965034971573e-009dB,-2.56437409556190e-003°)
2.16006077619744e+001	(-8.71171987229921e-009dB,-2.56615220040676e-003°)
2.16155853525807e+001	(-8.72380578844965e-009dB,-2.56793153816716e-003°)
2.16305733284605e+001	(-8.73590616951213e-009dB,-2.56971210969805e-003°)
2.16455716968149e+001	(-8.74802487279650e-009dB,-2.57149391585502e-003°)
2.16605804648499e+001	(-8.76016189830277e-009dB,-2.57327695749398e-003°)
2.16755996397764e+001	(-8.77231435304854e-009dB,-2.57506123547160e-003°)
2.16906292288106e+001	(-8.78448320136127e-009dB,-2.57684675064530e-003°)
2.17056692391733e+001	(-8.79667133622338e-009dB,-2.57863350387282e-003°)
2.17207196780907e+001	(-8.80887297167004e-009dB,-2.58042149601258e-003°)
2.17357805527937e+001	(-8.82109100068367e-009dB,-2.58221072792362e-003°)
2.17508518705184e+001	(-8.83333120922907e-009dB,-2.58400120046563e-003°)
2.17659336385059e+001	(-8.84558588268650e-009dB,-2.58579291449894e-003°)
2.17810258640022e+001	(-8.85785598538343e-009dB,-2.58758587088430e-003°)
2.17961285542584e+001	(-8.87014344597479e-009dB,-2.58938007048308e-003°)
2.18112417165307e+001	(-8.88244922878805e-009dB,-2.59117551415731e-003°)
2.18263653580803e+001	(-8.89477140516828e-009dB,-2.59297220276972e-003°)
2.18414994861733e+001	(-8.90711093944294e-009dB,-2.59477013718344e-003°)
2.18566441080810e+001	(-8.91946783161203e-009dB,-2.59656931826242e-003°)
2.18717992310796e+001	(-8.93183918869316e-009dB,-2.59836974687096e-003°)
2.18869648624505e+001	(-8.94423176097859e-009dB,-2.60017142387412e-003°)
2.19021410094801e+001	(-8.95663976250352e-009dB,-2.60197435013751e-003°)
2.19173276794597e+001	(-8.96906512192288e-009dB,-2.60377852652732e-003°)
2.19325248796860e+001	(-8.98150687490920e-009dB,-2.60558395391052e-003°)
2.19477326174603e+001	(-8.99396598578996e-009dB,-2.60739063315432e-003°)
2.19629509000893e+001	(-9.00644341889263e-009dB,-2.60919856512695e-003°)
2.19781797348847e+001	(-9.01893820988972e-009dB,-2.61100775069684e-003°)
2.19934191291632e+001	(-9.03144939445378e-009dB,-2.61281819073341e-003°)
2.20086690902466e+001	(-9.04397697258481e-009dB,-2.61462988610635e-003°)
2.20239296254619e+001	(-9.05652480159268e-009dB,-2.61644283768610e-003°)
2.20392007421410e+001	(-9.06908709551258e-009dB,-2.61825704634384e-003°)
2.20544824476209e+001	(-9.08167156896425e-009dB,-2.62007251295105e-003°)
2.20697747492438e+001	(-9.09426761434554e-009dB,-2.62188923838005e-003°)
2.20850776543569e+001	(-9.10688391060368e-009dB,-2.62370722350363e-003°)
2.21003911703125e+001	(-9.11951949341118e-009dB,-2.62552646919534e-003°)
2.21157153044681e+001	(-9.13216857680325e-009dB,-2.62734697632926e-003°)
2.21310500641863e+001	(-9.14483791107216e-009dB,-2.62916874577994e-003°)
2.21463954568345e+001	(-9.15752363890803e-009dB,-2.63099177842266e-003°)
2.21617514897856e+001	(-9.17022768896581e-009dB,-2.63281607513340e-003°)
2.21771181704175e+001	(-9.18294813259055e-009dB,-2.63464163678866e-003°)
2.21924955061130e+001	(-9.19568786276467e-009dB,-2.63646846426547e-003°)
2.22078835042603e+001	(-9.20844495083321e-009dB,-2.63829655844145e-003°)
2.22232821722527e+001	(-9.22121939679620e-009dB,-2.64012592019505e-003°)
2.22386915174883e+001	(-9.23401120065362e-009dB,-2.64195655040516e-003°)
2.22541115473707e+001	(-9.24682132673294e-009dB,-2.64378844995129e-003°)
2.22695422693085e+001	(-9.25964881070670e-009dB,-2.64562161971365e-003°)
2.22849836907155e+001	(-9.27249461690236e-009dB,-2.64745606057283e-003°)
2.23004358190104e+001	(-9.28536067397486e-009dB,-2.64929177341035e-003°)
2.23158986616174e+001	(-9.29824023163192e-009dB,-2.65112875910813e-003°)
2.23313722259656e+001	(-9.31113907583835e-009dB,-2.65296701854876e-003°)
2.23468565194893e+001	(-9.32405334928429e-009dB,-2.65480655261543e-003°)
2.23623515496280e+001	(-9.33698980226200e-009dB,-2.65664736219195e-003°)
2.23778573238264e+001	(-9.34993975582427e-009dB,-2.65848944816270e-003°)
2.23933738495341e+001	(-9.36291381757326e-009dB,-2.66033281141286e-003°)
2.24089011342063e+001	(-9.37590234423427e-009dB,-2.66217745282793e-003°)
2.24244391853030e+001	(-9.38890919311719e-009dB,-2.66402337329423e-003°)
2.24399880102895e+001	(-9.40193243556708e-009dB,-2.66587057369863e-003°)
2.24555476166362e+001	(-9.41497592889381e-009dB,-2.66771905492862e-003°)
2.24711180118190e+001	(-9.42803678011497e-009dB,-2.66956881787227e-003°)
2.24866992033186e+001	(-9.44111788221298e-009dB,-2.67141986341845e-003°)
2.25022911986210e+001	(-9.45421248489555e-009dB,-2.67327219245635e-003°)
2.25178940052174e+001	(-9.46732926710989e-009dB,-2.67512580587602e-003°)
2.25335076306044e+001	(-9.48046244289121e-009dB,-2.67698070456789e-003°)
2.25491320822834e+001	(-9.49361394089442e-009dB,-2.67883688942330e-003°)
2.25647673677613e+001	(-9.50678472544702e-009dB,-2.68069436133402e-003°)
2.25804134945502e+001	(-9.51997190356658e-009dB,-2.68255312119241e-003°)
2.25960704701672e+001	(-9.53318029689044e-009dB,-2.68441316989163e-003°)
2.26117383021348e+001	(-9.54640411945381e-009dB,-2.68627450832535e-003°)
2.26274169979807e+001	(-9.55964819289402e-009dB,-2.68813713738769e-003°)
2.26431065652377e+001	(-9.57291058855614e-009dB,-2.69000105797376e-003°)
2.26588070114439e+001	(-9.58618648480281e-009dB,-2.69186627097890e-003°)
2.26745183441426e+001	(-9.59948648923621e-009dB,-2.69373277729944e-003°)
2.26902405708825e+001	(-9.61280385156404e-009dB,-2.69560057783200e-003°)
2.27059736992173e+001	(-9.62613857178630e-009dB,-2.69746967347404e-003°)
2.27217177367060e+001	(-9.63949450721288e-009dB,-2.69934006512355e-003°)
2.27374726909130e+001	(-9.65286780053389e-009dB,-2.70121175367918e-003°)
2.27532385694076e+001	(-9.66625941607681e-009dB,-2.70308474004017e-003°)
2.27690153797648e+001	(-9.67966549653176e-009dB,-2.70495902510643e-003°)
2.27848031295644e+001	(-9.69309664950090e-009dB,-2.70683460977844e-003°)
2.28006018263918e+001	(-9.70654323170953e-009dB,-2.70871149495734e-003°)
2.28164114778375e+001	(-9.72000910046754e-009dB,-2.71058968154489e-003°)
2.28322320914973e+001	(-9.73349136279252e-009dB,-2.71246917044347e-003°)
2.28480636749723e+001	(-9.74699484032181e-009dB,-2.71434996255608e-003°)
2.28639062358688e+001	(-9.76051664007300e-009dB,-2.71623205878636e-003°)
2.28797597817984e+001	(-9.77405483339117e-009dB,-2.71811546003855e-003°)
2.28956243203779e+001	(-9.78761713489605e-009dB,-2.72000016721756e-003°)
2.29114998592296e+001	(-9.80119486564043e-009dB,-2.72188618122894e-003°)
2.29273864059809e+001	(-9.81479091860671e-009dB,-2.72377350297868e-003°)
2.29432839682646e+001	(-9.82840722244984e-009dB,-2.72566213337371e-003°)
2.29591925537186e+001	(-9.84204281284234e-009dB,-2.72755207332137e-003°)
2.29751121699863e+001	(-9.85569479680182e-009dB,-2.72944332372963e-003°)
2.29910428247164e+001	(-9.86936606731067e-009dB,-2.73133588550732e-003°)
2.30069845255627e+001	(-9.88305951735130e-009dB,-2.73322975956355e-003°)
2.30229372801845e+001	(-9.89676839663143e-009dB,-2.73512494680826e-003°)
2.30389010962464e+001	(-9.91049849111587e-009dB,-2.73702144815208e-003°)
2.30548759814182e+001	(-9.92424690782221e-009dB,-2.73891926450625e-003°)
2.30708619433750e+001	(-9.93801364675047e-009dB,-2.74081839678239e-003°)
2.30868589897975e+001	(-9.95179967222810e-009dB,-2.74271884589298e-003°)
2.31028671283714e+001	(-9.96560691291004e-009dB,-2.74462061275119e-003°)
2.31188863667879e+001	(-9.97943151148642e-009dB,-2.74652369827070e-003°)
2.31349167127434e+001	(-9.99327346795724e-009dB,-2.74842810336589e-003°)
2.31509581739399e+001	(-1.00071366396324e-008dB,-2.75033382895155e-003°)
2.31670107580844e+001	(-1.00210190978569e-008dB,-2.75224087594357e-003°)
2.31830744728896e+001	(-1.00349208426308e-008dB,-2.75414924525806e-003°)
2.31991493260732e+001	(-1.00488447669364e-008dB,-2.75605893781186e-003°)
2.32152353253584e+001	(-1.00627821918267e-008dB,-2.75796995452247e-003°)
2.32313324784739e+001	(-1.00767417962487e-008dB,-2.75988229630810e-003°)
2.32474407931535e+001	(-1.00907197228926e-008dB,-2.76179596408765e-003°)
2.32635602771365e+001	(-1.01047207933957e-008dB,-2.76371095878038e-003°)
2.32796909381677e+001	(-1.01187382574659e-008dB,-2.76562728130647e-003°)
2.32958327839970e+001	(-1.01327740437579e-008dB,-2.76754493258642e-003°)
2.33119858223798e+001	(-1.01468320095818e-008dB,-2.76946391354181e-003°)
2.33281500610769e+001	(-1.01609092619549e-008dB,-2.77138422509459e-003°)
2.33443255078544e+001	(-1.01750067652050e-008dB,-2.77330586816726e-003°)
2.33605121704840e+001	(-1.01891196976945e-008dB,-2.77522884368315e-003°)
2.33767100567425e+001	(-1.02032528810609e-008dB,-2.77715315256614e-003°)
2.33929191744122e+001	(-1.02174111369415e-008dB,-2.77907879574077e-003°)
2.34091395312809e+001	(-1.02315828934067e-008dB,-2.78100577413224e-003°)
2.34253711351417e+001	(-1.02457758650761e-008dB,-2.78293408866630e-003°)
2.34416139937931e+001	(-1.02599900519499e-008dB,-2.78486374026959e-003°)
